filename,video-duration,fps,video-frames
v_K9kVsnTQh-g.mp4,102.0,25.0,2550
v_K9qWnvl8A1Q.mp4,75.32,25.0,1883
v_k9VKFjPYT3o.mp4,160.28,25.0,4007
v_Ka0Rtjfi9fI.mp4,100.68,25.0,2517
v_KA6YYIl2z4E.mp4,104.88,25.0,2622
v_KAbo60mowhw.mp4,219.8,25.0,5495
v_K_AFdv3PKp0.mp4,78.4,25.0,1960
v_KaGGtAhiH64.mp4,212.96,25.0,5324
v_KaGXQh-UHVU.mp4,121.64,25.0,3041
v_KaicDn9WDUo.mp4,204.68,25.0,5117
v_-kAlrG4jS9M.mp4,146.48,25.0,3662
v_kAmDOTsp5cs.mp4,196.64,25.0,4916
v_KanNWuKvkxs.mp4,126.6,25.0,3165
v_kB0h-fHb_WU.mp4,33.24,25.0,831
v_Kb8SPjD121k.mp4,57.48,25.0,1437
v_KB9sqtTJTZw.mp4,188.96,25.0,4724
v_kBDTz-dwQ2k.mp4,82.4,25.0,2060
v_-KbDXeEoQ1E.mp4,207.0,25.0,5175
v_KBfCXpgGhdw.mp4,132.44,25.0,3311
v_kbK-9Me0BnA.mp4,90.84,25.0,2271
v_Kbr2nr94EB0.mp4,88.2,25.0,2205
v_kbRciA51ouY.mp4,122.84,25.0,3071
v_kBUDMFgWO9I.mp4,10.12,25.0,253
v_k_bvz0NHKBo.mp4,168.92,25.0,4223
v_kbWQIXFOK54.mp4,139.4,25.0,3485
v_KBxE7NIOkf8.mp4,67.08,25.0,1677
v_kC1DyxcRHBg.mp4,117.52,25.0,2938
v_kC8DS6b76yI.mp4,65.72,25.0,1643
v_kcB7HQPxzDM.mp4,77.0,25.0,1925
v_kCD0iQFnHA4.mp4,135.4,25.0,3385
v_KcgpoXEh44M.mp4,98.76,25.0,2469
v_-K_cgWfJxiU.mp4,100.96,25.0,2524
v_kcMJk5dg-Wc.mp4,14.6,25.0,365
v_kCOMyIb7f0Q.mp4,182.36,25.0,4559
v_KCOzA0Suy5U.mp4,66.56,25.0,1664
v_kcPbEkv5UXE.mp4,213.24,25.0,5331
v_KcSo4p-hhBs.mp4,90.48,25.0,2262
v_KCxa27MM7Cg.mp4,37.32,25.0,933
v_Kcy0A0DuckE.mp4,118.52,25.0,2963
v_Kd3YFwF-2UM.mp4,213.4,25.0,5335
v_Kdf1HhynNx8.mp4,204.6,25.0,5115
v__kdhjXHUfes.mp4,113.88,25.0,2847
v_kdjLJTGj4H0.mp4,89.04,25.0,2226
v_KDPa4AvVt0s.mp4,191.52,25.0,4788
v_kdQfR6oqJ_M.mp4,80.0,25.0,2000
v_KdqoLhoXjS8.mp4,119.56,25.0,2989
v_Kd_qpMbvRtI.mp4,152.72,25.0,3818
v_kdRcWkrZRZo.mp4,179.0,25.0,4475
v_kDurnkUZCXs.mp4,29.92,25.0,748
v_kDz85hnSKdo.mp4,31.0,25.0,775
v_K-E0UXNscjU.mp4,44.32,25.0,1108
v_Ke29p3rcs1k.mp4,151.0,25.0,3775
v_KE2tDW9x9d8.mp4,202.96,25.0,5074
v_Ke5MPiv-wrY.mp4,136.32,25.0,3408
v_kee3-2cw7-E.mp4,24.4,25.0,610
v_keFBEoBy0zY.mp4,212.56,25.0,5314
v_KeTYxQkYfQw.mp4,170.4,25.0,4260
v_KEU4Sj6x1p4.mp4,183.2,25.0,4580
v_KEUJ7ulD-_A.mp4,230.08,25.0,5752
v_KEWlDtEt2cQ.mp4,97.12,25.0,2428
v_K-eZfCs8yOc.mp4,182.36,25.0,4559
v_kF6tSW-ZOFg.mp4,15.28,25.0,382
v_kF7p6irju1Q.mp4,109.96,25.0,2749
v_KFIxTdJtXAE.mp4,238.48,25.0,5962
v_kF-J9mKwA8A.mp4,140.28,25.0,3507
v_KFk4ZpyYeuE.mp4,96.48,25.0,2412
v_KfkNKhAWOII.mp4,127.72,25.0,3193
v_kFmOtf_Ew1w.mp4,228.68,25.0,5717
v_KFo88zRw5CM.mp4,71.68,25.0,1792
v_KfP205pf7PU.mp4,103.0,25.0,2575
v_kfW5sm39ZYE.mp4,208.8,25.0,5220
v_KfX3APC8lp4.mp4,15.76,25.0,394
v__kG3DxvGnnQ.mp4,208.56,25.0,5214
v_kG7inHibWLU.mp4,170.96,25.0,4274
v_k_gAGeXhmHo.mp4,179.92,25.0,4498
v_KgfKmcsEMK0.mp4,21.12,25.0,528
v_KgGQ6dHKl8U.mp4,24.16,25.0,604
v_KGIDKn3t2Qk.mp4,188.44,25.0,4711
v_k_gjsTv-jy8.mp4,152.08,25.0,3802
v_kGLMybXl5Kk.mp4,115.6,25.0,2890
v_kgmcYBRYkAk.mp4,16.08,25.0,402
v_KgONRjXP8_Y.mp4,24.6,25.0,615
v_kgPvfYhmn54.mp4,182.84,25.0,4571
v_kGxikShxkpQ.mp4,77.0,25.0,1925
v_kH50-giCeDM.mp4,30.04,25.0,751
v_kH8o0M69KGc.mp4,32.48,25.0,812
v_kH8YpzoflKg.mp4,115.12,25.0,2878
v_KHOTebb8UC8.mp4,148.08,25.0,3702
v_kHSCvFav1p4.mp4,179.88,25.0,4497
v_kHTcsP6nQdY.mp4,52.08,25.0,1302
v_KHxBqZmSaJU.mp4,158.84,25.0,3971
v_kHyEIbBnzYM.mp4,132.08,25.0,3302
v_kI0AyrGe-NU.mp4,37.36,25.0,934
v_ki2kGFwczMg.mp4,70.08,25.0,1752
v_K_I5LyzD8m0.mp4,54.04,25.0,1351
v_kI6maggAugg.mp4,119.88,25.0,2997
v_KiE-fFIz5ic.mp4,214.72,25.0,5368
v_kIIAJsYMjyc.mp4,52.04,25.0,1301
v_KIIcgQyr0-Y.mp4,219.4,25.0,5485
v_kIjYdddY3Xk.mp4,59.32,25.0,1483
v_KIOvUY8S2pQ.mp4,15.04,25.0,376
v_Kj2SF5bCxJ8.mp4,114.24,25.0,2856
v_KjbZvsu0OxE.mp4,161.08,25.0,4027
v_-KjJxkFUhv4.mp4,235.04,25.0,5876
v_KJQi_5e72lM.mp4,217.52,25.0,5438
v_kJrHvEECvEA.mp4,70.52,25.0,1763
v_KjXvBqmh5C4.mp4,217.32,25.0,5433
v_K-Jzu2AmuW4.mp4,169.84,25.0,4246
v_kk1Iqyox4c8.mp4,91.52,25.0,2288
v_KK7g7udEPuo.mp4,137.24,25.0,3431
v_kK9k01CtXnE.mp4,80.32,25.0,2008
v_KKAPxOMogDE.mp4,6.92,25.0,173
v_KKbfCtmIE0o.mp4,122.52,25.0,3063
v_KkBMOQOGTdk.mp4,24.0,25.0,600
v_kkEjwEXkz3w.mp4,78.16,25.0,1954
v_KKEyKFmatq0.mp4,135.72,25.0,3393
v_K-kJ-0nkKZk.mp4,130.0,25.0,3250
v_kkjBLmM6KEg.mp4,125.6,25.0,3140
v_kkLRLb8TGwI.mp4,126.76,25.0,3169
v_KkpQ347Ceak.mp4,51.8,25.0,1295
v_KKrHX-pywBQ.mp4,193.4,25.0,4835
v_kKxNVwk7Evc.mp4,88.2,25.0,2205
v_kkXSGwesZ0U.mp4,214.76,25.0,5369
v_-kky8-yaEPg.mp4,37.6,25.0,940
v_kLflIBGCNrc.mp4,122.12,25.0,3053
v_klGP18026Ek.mp4,86.24,25.0,2156
v_KlIAmoVrptA.mp4,112.96,25.0,2824
v_kliGNOFLJSk.mp4,163.48,25.0,4087
v_KlJqjBqpnjw.mp4,112.84,25.0,2821
v_kl_JsmJ84PI.mp4,91.44,25.0,2286
v_KlmlCbJup5A.mp4,48.76,25.0,1219
v_kLpYpfT5bok.mp4,214.96,25.0,5374
v_klqHoK_8ar8.mp4,125.12,25.0,3128
v_KlxUgvLHP7M.mp4,168.92,25.0,4223
v_kM6v-XN8Ixo.mp4,110.44,25.0,2761
v_kM7jFLYDUy0.mp4,11.4,25.0,285
v_kMHMdqkGRB4.mp4,43.08,25.0,1077
v_KmhzUY2ooCw.mp4,97.32,25.0,2433
v_KmJFUfqGKZA.mp4,219.48,25.0,5487
v_Kmk0IVi2Xu4.mp4,178.04,25.0,4451
v_-kmomJph-6E.mp4,18.16,25.0,454
v_kMsWDe0V1Xg.mp4,190.76,25.0,4769
v_kmtuO9Xdp-Y.mp4,207.0,25.0,5175
v_-Kmx-BCAsQc.mp4,65.08,25.0,1627
v_kMYZWwZXx3E.mp4,60.32,25.0,1508
v_kN2ZNcn241g.mp4,40.04,25.0,1001
v_KnF56TCKPYw.mp4,226.64,25.0,5666
v_knHJztfWFrA.mp4,166.56,25.0,4164
v_KnHUAc20WEU.mp4,159.6,25.0,3990
v_KnI7IWbLWmE.mp4,161.8,25.0,4045
v_kNkYgYnJTXk.mp4,202.48,25.0,5062
v_KNpeiKm3xyM.mp4,78.12,25.0,1953
v_knY08LrNyHg.mp4,224.68,25.0,5617
v_KNzFJses9jc.mp4,151.16,25.0,3779
v_kO_4QDNExkY.mp4,70.28,25.0,1757
v_ko9efCldvgs.mp4,14.8,25.0,370
v_KoCjfxd302Q.mp4,121.88,25.0,3047
v_KoeytdNfQ_M.mp4,73.6,25.0,1840
v_KOFXi1RYx_g.mp4,79.0,25.0,1975
v_kOIj7AgonHM.mp4,177.36,25.0,4434
v_KOiRoi5_SnQ.mp4,134.76,25.0,3369
v_KoMKIJ6QbpY.mp4,23.8,25.0,595
v_KoP6ZgL6fMY.mp4,172.56,25.0,4314
v_koSLx0E23gU.mp4,122.44,25.0,3061
v_kOVQPyzXkUY.mp4,128.0,25.0,3200
v_Koxtbgzexmw.mp4,12.68,25.0,317
v_Kp7pUEKrb8Q.mp4,89.56,25.0,2239
v_kPbae85fofk.mp4,111.84,25.0,2796
v_kpE3q-Hmd7A.mp4,102.24,25.0,2556
v_KPfKLVV-HCQ.mp4,135.32,25.0,3383
v_KPJJfGK5NCw.mp4,128.48,25.0,3212
v_kp-mNHSU5Rc.mp4,171.96,25.0,4299
v_kpnGg2lOBLM.mp4,182.6,25.0,4565
v_KpoH4pBp9fg.mp4,222.92,25.0,5573
v_KpOSIph2hHw.mp4,62.64,25.0,1566
v_K-PpTJmmjhA.mp4,208.48,25.0,5212
v_KptXzRFIvTw.mp4,144.4,25.0,3610
v_KPv8ZGrb78Y.mp4,200.76,25.0,5019
v_K-pwTH9ubkE.mp4,150.32,25.0,3758
v_Kq115s7yL3I.mp4,141.84,25.0,3546
v_kq7KVmvkYPc.mp4,149.8,25.0,3745
v_Kq8g8jjodvc.mp4,49.68,25.0,1242
v_kQoGS3YjBXk.mp4,139.28,25.0,3482
v_KqOLTkf5ujs.mp4,134.2,25.0,3355
v_kqVIHq94kgs.mp4,76.92,25.0,1923
v_KQvqRh1mY8c.mp4,13.08,25.0,327
v_kr4RUFi1UGs.mp4,36.2,25.0,905
v_kRBqJhxfWHc.mp4,79.92,25.0,1998
v_K-rEA43wOS0.mp4,151.92,25.0,3798
v_KRfdZgxLZPY.mp4,143.84,25.0,3596
v_Krh4m6nxZWE.mp4,9.12,25.0,228
v_KrHpGJBzjJk.mp4,76.16,25.0,1904
v_KrLVIvCoW90.mp4,213.6,25.0,5340
v_kRMskyrrRcA.mp4,49.0,25.0,1225
v_krqxyYFHzBI.mp4,63.52,25.0,1588
v_K-r_Tj7uFGw.mp4,60.0,25.0,1500
v_krUhklOpyQU.mp4,74.0,25.0,1850
v_kRVmpJILmjo.mp4,227.08,25.0,5677
v_KRz3aBw_TlQ.mp4,188.24,25.0,4706
v_KSbIw1m2KoU.mp4,222.56,25.0,5564
v_Ksbk5rtqVd0.mp4,89.24,25.0,2231
v_ksk7okDk_wY.mp4,50.72,25.0,1268
v_KsKUIIHiMg0.mp4,164.76,25.0,4119
v_KSP62q7tM68.mp4,80.48,25.0,2012
v_ksPQdczmNKs.mp4,225.32,25.0,5633
v_KSu59HUet3E.mp4,152.68,25.0,3817
v_ksvIIhvmSRM.mp4,209.16,25.0,5229
v_kS_wMOFfMDk.mp4,23.64,25.0,591
v_ksyr3tHc0Vs.mp4,38.52,25.0,963
v_Kt1JpqwDvl8.mp4,46.36,25.0,1159
v_K-t4tUTq_Ik.mp4,12.6,25.0,315
v_ktfxYSZjJyM.mp4,18.64,25.0,466
v_KTIzccovgeg.mp4,65.12,25.0,1628
v_kTJDylL6pCU.mp4,180.04,25.0,4501
v_KTk1Rh8Lgdw.mp4,176.08,25.0,4402
v_KTNJc_NVOmg.mp4,114.56,25.0,2864
v_kt_sGN-1prU.mp4,197.16,25.0,4929
v_kTStFRAp99E.mp4,10.68,25.0,267
v_kTSuw4T-_Nk.mp4,118.4,25.0,2960
v_KtUshVJ28us.mp4,104.08,25.0,2602
v_Ktxr4ZiqO3o.mp4,121.4,25.0,3035
v_ktYgm8bRK-g.mp4,151.32,25.0,3783
v_KU4twxFnX5Q.mp4,144.28,25.0,3607
v_KuAVv3uS4zc.mp4,172.4,25.0,4310
v_KujAY-AST9M.mp4,231.48,25.0,5787
v_kUlwaBYvyBI.mp4,107.08,25.0,2677
v_KUorCsuIe2A.mp4,196.4,25.0,4910
v_kuPWb9E4aUQ.mp4,173.12,25.0,4328
v_kUTDgJmoRE8.mp4,77.72,25.0,1943
v_kUwCHpiuCuA.mp4,153.32,25.0,3833
v_-kuXhOsHAc4.mp4,232.52,25.0,5813
v_kUxz_SPi72U.mp4,72.12,25.0,1803
v_KuyaO3brwBc.mp4,180.96,25.0,4524
v_kuyuhXuMPX4.mp4,133.2,25.0,3330
v_KV0L45xelkE.mp4,68.72,25.0,1718
v_kv8lsSjfguI.mp4,120.4,25.0,3010
v_Kv-A_H9TXug.mp4,91.56,25.0,2289
v_KVaTsulE5Z0.mp4,110.76,25.0,2769
v_KVmuW9kwZV4.mp4,12.4,25.0,310
v_kvqX0QOgYDc.mp4,99.12,25.0,2478
v_KvscV2XxyTE.mp4,103.08,25.0,2577
v_kVzojOj5_Zg.mp4,75.72,25.0,1893
v_kW_2ihjROgw.mp4,117.32,25.0,2933
v_KWeZbXoX8Ys.mp4,10.08,25.0,252
v_Kwhp0DNop9I.mp4,195.36,25.0,4884
v_KwhqAV_0o40.mp4,167.52,25.0,4188
v_kWh_zSLpZuQ.mp4,109.12,25.0,2728
v_kWPvAxLzGw8.mp4,206.84,25.0,5171
v_-KWToNMY1Lc.mp4,86.28,25.0,2157
v_KwY8nf4MqR4.mp4,33.84,25.0,846
v_kXCtmH4V0TI.mp4,12.48,25.0,312
v_kXfYuIx31Bo.mp4,169.36,25.0,4234
v_kXP1tgr476c.mp4,65.16,25.0,1629
v_kxUkqmzS2wc.mp4,92.12,25.0,2303
v_KX-vl2o8U1w.mp4,180.52,25.0,4513
v_kxwTPAhlhpw.mp4,116.12,25.0,2903
v_KxWvKN_kGMY.mp4,106.6,25.0,2665
v_kxXoosv0iDg.mp4,116.8,25.0,2920
v_KxY2z_xDsO8.mp4,41.04,25.0,1026
v_KyDS9Zg76Jg.mp4,152.4,25.0,3810
v_KYjWkaXVnbw.mp4,169.72,25.0,4243
v_KYl67H9-4TA.mp4,235.32,25.0,5883
v_KylUHdDXuCg.mp4,104.0,25.0,2600
v_KyMDXMXZLyM.mp4,110.92,25.0,2773
v_kyMsxlpBjlY.mp4,30.24,25.0,756
v_KYN1NR7l2zQ.mp4,110.08,25.0,2752
v_kYrztBFfaZ8.mp4,33.68,25.0,842
v_KYtV2vpwuVw.mp4,98.64,25.0,2466
v_kYZSCs-ILNQ.mp4,112.72,25.0,2818
v_k_z03d9w_Mk.mp4,49.92,25.0,1248
v_Kz6I9Zx5E_0.mp4,177.48,25.0,4437
v_KZ-6u3MUp44.mp4,67.92,25.0,1698
v_kzBTJEMgoj0.mp4,176.8,25.0,4420
v_k_ZCg9tqGQo.mp4,23.44,25.0,586
v_kzdRUWpBXd4.mp4,129.04,25.0,3226
v_kzeKQBi6Rhg.mp4,186.6,25.0,4665
v_KzK4sf7RmRM.mp4,147.2,25.0,3680
v_kzm9ckZ5gU0.mp4,58.52,25.0,1463
v_kZMDKbfIis0.mp4,76.32,25.0,1908
v_kzvFQv5UCx4.mp4,217.64,25.0,5441
v_kZXVFSjRt5g.mp4,141.72,25.0,3543
v_l0aksT_7wKo.mp4,30.88,25.0,772
v_L0arB1mOuSE.mp4,91.04,25.0,2276
v_L0jbYqV9Zaw.mp4,187.6,25.0,4690
v_L0K-WJuI1-I.mp4,136.44,25.0,3411
v_L0QdLXym4F4.mp4,30.6,25.0,765
v_l0Sz7dqLzqs.mp4,146.44,25.0,3661
v_l12QfUhRLLc.mp4,45.76,25.0,1144
v_l1oh52tqdPo.mp4,34.48,25.0,862
v_L1oWKMy5ofM.mp4,136.32,25.0,3408
v_L1XpfS1RCzE.mp4,25.0,25.0,625
v_L2jO-evVIRE.mp4,62.16,25.0,1554
v_L2J_QI2_qms.mp4,142.48,25.0,3562
v_L2MfC4jcRo0.mp4,38.4,25.0,960
v_L2oaUDyzWPA.mp4,92.0,25.0,2300
v_L35c6QI1l_0.mp4,105.32,25.0,2633
v_l_36uVP3LnI.mp4,96.16,25.0,2404
v_l3k_7ydV74A.mp4,8.92,25.0,223
v_L3X8OmIbj2c.mp4,222.48,25.0,5562
v_L4mSCZwXelk.mp4,148.48,25.0,3712
v_l4YcjFl6SDc.mp4,172.8,25.0,4320
v_L4ZhAK04yjg.mp4,128.08,25.0,3202
v_-l5e1zVzQOQ.mp4,138.72,25.0,3468
v_l5HNvNpRTpk.mp4,172.4,25.0,4310
v_L5nqeFWufrE.mp4,52.28,25.0,1307
v_l5qCvYE1-tA.mp4,27.32,25.0,683
v_l5uaH-Qydxk.mp4,95.96,25.0,2399
v_l5xW6UZWwBs.mp4,87.76,25.0,2194
v_L61yQxW8HVE.mp4,105.6,25.0,2640
v_l6a56j87obQ.mp4,126.84,25.0,3171
v_L6BxxvCbwpQ.mp4,41.32,25.0,1033
v_L6Uf3epn3zA.mp4,187.44,25.0,4686
v_L73C-2b0yEw.mp4,64.72,25.0,1618
v_l7EktV5FYGk.mp4,196.88,25.0,4922
v_L7Gt1NO1nx8.mp4,72.96,25.0,1824
v_l7nsRRyzD4k.mp4,32.4,25.0,810
v_l7QlSS_li6M.mp4,21.08,25.0,527
v_l7rzaG3aDyw.mp4,229.2,25.0,5730
v_l866oFamRY4.mp4,18.0,25.0,450
v_l8aaaDY4ehA.mp4,186.32,25.0,4658
v_l8boztVhl7w.mp4,230.28,25.0,5757
v_l8NepxsCh34.mp4,48.6,25.0,1215
v_l8TsSm4Yh4M.mp4,163.76,25.0,4094
v__L8VrJYsOAQ.mp4,70.48,25.0,1762
v_L9cxYlPkUYs.mp4,182.6,25.0,4565
v_L9dtiopWGe4.mp4,77.0,25.0,1925
v_L9gznB55hhE.mp4,238.56,25.0,5964
v_l9jSJaV0DA0.mp4,197.52,25.0,4938
v_l9LHfuoU8js.mp4,106.96,25.0,2674
v_L9MTwigRhmk.mp4,174.52,25.0,4363
v_l9mvKfKACio.mp4,154.6,25.0,3865
v_L9ons75VGCg.mp4,184.8,25.0,4620
v_l9XzNcLiMKc.mp4,229.6,25.0,5740
v_L-A8RECKhtQ.mp4,118.48,25.0,2962
v_lAa8tS962Qg.mp4,220.88,25.0,5522
v__LAABOgXU1s.mp4,129.6,25.0,3240
v_LAbzDJZtSvQ.mp4,98.6,25.0,2465
v_LAD4qVnywmA.mp4,130.48,25.0,3262
v_LAkaYds-8X0.mp4,118.6,25.0,2965
v_Lan3mtnCmlw.mp4,53.2,25.0,1330
v_Launtf-qjDM.mp4,20.12,25.0,503
v_LAU_pVRs9RQ.mp4,25.76,25.0,644
v_LaWCwEG6n3w.mp4,185.0,25.0,4625
v_lAZIxuxjogI.mp4,156.16,25.0,3904
v_LB1A7BobPwg.mp4,218.36,25.0,5459
v_LB2P_KH0W2I.mp4,10.0,25.0,250
v_LBC8Fa1oCGI.mp4,16.56,25.0,414
v_Lbdp-HCjWw8.mp4,73.12,25.0,1828
v_lBfyQsXSvUk.mp4,126.04,25.0,3151
v_LbGr5TjfTBY.mp4,225.48,25.0,5637
v_lb-TlBtrKcU.mp4,204.76,25.0,5119
v_lBXRkMZfIXk.mp4,191.72,25.0,4793
v_lC12SCZ_-1o.mp4,102.72,25.0,2568
v_LChqFAESyCg.mp4,140.64,25.0,3516
v_l_cjSGt5j40.mp4,221.04,25.0,5526
v_LcmTBkWvV74.mp4,180.4,25.0,4510
v_lcOepzWnOO4.mp4,180.36,25.0,4509
v_lCuMD23jOxo.mp4,157.72,25.0,3943
v_lcUtnIptSjM.mp4,228.8,25.0,5720
v_lcVkXTsnR7A.mp4,228.2,25.0,5705
v_lcwR7eA-VOY.mp4,177.12,25.0,4428
v_LdAT5MEBkuQ.mp4,143.4,25.0,3585
v_ldjIg23Rofw.mp4,206.08,25.0,5152
v_LDjomH0-hYA.mp4,189.68,25.0,4742
v_lDriXPZt_Yg.mp4,83.28,25.0,2082
v_LDSEEw5oUM4.mp4,154.96,25.0,3874
v_LE05u6TR9MI.mp4,42.4,25.0,1060
v_Le6fNx5IWRI.mp4,161.48,25.0,4037
v_legHHtPK5fA.mp4,36.48,25.0,912
v_leJM3mgm_gU.mp4,3.44,25.0,86
v_leKf6Q87IYg.mp4,176.72,25.0,4418
v_lEqYTrzaHsc.mp4,61.48,25.0,1537
v_-lER_VO9LUo.mp4,25.32,25.0,633
v_LeSq1XE93mE.mp4,227.96,25.0,5699
v_lEYr4d4vBWc.mp4,206.36,25.0,5159
v_LFbW1KVHT8s.mp4,78.96,25.0,1974
v_LFeoVokXAFY.mp4,58.32,25.0,1458
v_lfGmSfTjnA8.mp4,160.24,25.0,4006
v_Lfh5p8ReOYo.mp4,186.4,25.0,4660
v_LFiGhD1OEws.mp4,129.52,25.0,3238
v_Lfj9JC7uWmE.mp4,81.0,25.0,2025
v_LFOlEafI35c.mp4,16.0,25.0,400
v_lfuNoeRYWz4.mp4,104.88,25.0,2622
v_L_fvvmvV-Tc.mp4,58.12,25.0,1453
v_Lg6QZST92xo.mp4,52.04,25.0,1301
v_LG7p5JrgMfE.mp4,161.24,25.0,4031
v_lGAK_3Jp2I8.mp4,40.4,25.0,1010
v_LGj7_gw2GbQ.mp4,163.04,25.0,4076
v_LGku-onF4VI.mp4,63.76,25.0,1594
v_Lg-mJS-BZZo.mp4,15.0,25.0,375
v_LgoMRWkBDkQ.mp4,19.92,25.0,498
v_lGPUCwHjiK0.mp4,179.4,25.0,4485
v_lGRZ3F7tW2c.mp4,140.68,25.0,3517
v_LgUCZHYBBEc.mp4,65.04,25.0,1626
v_lGvI5pyjpFg.mp4,25.44,25.0,636
v_lgwDuuJy2zY.mp4,151.8,25.0,3795
v_lgWH94ea3-U.mp4,73.36,25.0,1834
v_lGwUq5vZGEk.mp4,236.4,25.0,5910
v_lgXtDr9pNAk.mp4,63.92,25.0,1598
v_Lh3dhueuKmQ.mp4,145.28,25.0,3632
v_Lh50gF5l0dw.mp4,14.84,25.0,371
v_Lh-cI4M0dNw.mp4,51.0,25.0,1275
v_lhdro5SnxU0.mp4,227.24,25.0,5681
v_LHe5cTzHB3o.mp4,62.2,25.0,1555
v_LHewj6shKGw.mp4,71.6,25.0,1790
v_lhH3qdh8n3g.mp4,88.92,25.0,2223
v_LHiui4s2X1s.mp4,69.6,25.0,1740
v_LHjmL7Pg_80.mp4,230.84,25.0,5771
v_lhnhGI-rrzM.mp4,180.68,25.0,4517
v_lHnSteuHdZ4.mp4,226.52,25.0,5663
v_lHsPZ49cpG8.mp4,103.48,25.0,2587
v_LHu41OIGw7Q.mp4,99.68,25.0,2492
v_lHVn-5OwXMw.mp4,184.24,25.0,4606
v_lHy_OZ8GygM.mp4,204.56,25.0,5114
v_li16LYa7us8.mp4,210.96,25.0,5274
v_LI3wIHFQkAk.mp4,67.16,25.0,1679
v_LIaNG_UliKk.mp4,206.52,25.0,5163
v_lIb8_YksZyg.mp4,213.36,25.0,5334
v_lIbRuIm9MxI.mp4,135.4,25.0,3385
v_lidR3AK0ZzQ.mp4,17.72,25.0,443
v_LihSTWbJZJo.mp4,115.8,25.0,2895
v_liI1E_ZZV5w.mp4,12.6,25.0,315
v_liK3LME0gNY.mp4,236.52,25.0,5913
v_liNIRD7YwFQ.mp4,195.04,25.0,4876
v_lipavQnHm_g.mp4,74.84,25.0,1871
v_lIqAkmaXnXg.mp4,183.72,25.0,4593
v_LITdMW0xh7o.mp4,107.72,25.0,2693
v_lIXHKxbq59c.mp4,71.56,25.0,1789
v_lJ02cAklA6o.mp4,18.48,25.0,462
v_lJeJ2LFna5o.mp4,35.36,25.0,884
v_LjfF72Hwpyg.mp4,238.68,25.0,5967
v_lJRwUE12drE.mp4,87.84,25.0,2196
v_-lJS58hyo1c.mp4,35.24,25.0,881
v_lj-VovhJcPA.mp4,212.88,25.0,5322
v_ljxNDSS_AcA.mp4,179.16,25.0,4479
v_lk2niPrG3y8.mp4,28.52,25.0,713
v_LkA7hS3FBkQ.mp4,55.32,25.0,1383
v_lKCDcLEby-Y.mp4,139.6,25.0,3490
v_lkCpF06uEmE.mp4,46.48,25.0,1162
v_LKeQMeUZFso.mp4,78.12,25.0,1953
v_LKf1eTzmK14.mp4,196.28,25.0,4907
v__LKFGLH8XxI.mp4,39.04,25.0,976
v_lkSkFmHYdtI.mp4,21.52,25.0,538
v_lKSWdEIuJtM.mp4,209.32,25.0,5233
v_LkwkGj27pP8.mp4,27.64,25.0,691
v_Lk_Xe9yQ8Zc.mp4,157.36,25.0,3934
v_ll4HKY9ZBOA.mp4,125.36,25.0,3134
v_llcbN-s26vs.mp4,30.6,25.0,765
v_LLD4SapVrgQ.mp4,206.4,25.0,5160
v_LlgGMRw16UY.mp4,182.36,25.0,4559
v_LlhgIOYsxsE.mp4,74.88,25.0,1872
v_LlI1IJEkW5E.mp4,74.92,25.0,1873
v_-L-LiCO1v-s.mp4,162.44,25.0,4061
v_LL_leiyIdVQ.mp4,181.76,25.0,4544
v_LLLuBjEVHI8.mp4,44.88,25.0,1122
v_LlpV8R-EaDQ.mp4,17.24,25.0,431
v_lly76lvHbB8.mp4,17.92,25.0,448
v_lM3uGxHWZBA.mp4,143.64,25.0,3591
v_Lm7KLQgzQDk.mp4,107.52,25.0,2688
v_lMbDEY-CVwE.mp4,176.2,25.0,4405
v_Lme4KL45gwk.mp4,199.08,25.0,4977
v_LmEUkoYh0nQ.mp4,138.08,25.0,3452
v_lMFp8FPeDHI.mp4,124.44,25.0,3111
v_Lml6HGhM4yg.mp4,44.2,25.0,1105
v_Lmne5ZF0McI.mp4,45.76,25.0,1144
v__LmtW0w6ad4.mp4,143.64,25.0,3591
v_LmWcpkqUurg.mp4,187.24,25.0,4681
v_LMxfRVcBrD8.mp4,187.04,25.0,4676
v_lmYmYYXs1mo.mp4,193.36,25.0,4834
v_lMYtmGRAn8k.mp4,200.92,25.0,5023
v_LNd1TrbshXM.mp4,151.36,25.0,3784
v_LnEed8TnWwk.mp4,178.72,25.0,4468
v_lngs7qR5AXA.mp4,6.48,25.0,162
v_lnieKUxnxuY.mp4,25.44,25.0,636
v_LNKdVrX_0Fg.mp4,226.64,25.0,5666
v_LNK_yYs6UOA.mp4,14.0,25.0,350
v_LNlGgtg70uQ.mp4,78.76,25.0,1969
v_LnqAgjTpi0k.mp4,129.68,25.0,3242
v_lnvsb4-71BQ.mp4,127.92,25.0,3198
v_lnx8WSmcLF8.mp4,96.88,25.0,2422
v_Lo0EQXmaeXM.mp4,78.8,25.0,1970
v_lO1r4df9uUc.mp4,94.92,25.0,2373
v_lO2Y1vkpyNc.mp4,138.32,25.0,3458
v_LoA7h0bZmDI.mp4,188.44,25.0,4711
v_LOhacn4jdT4.mp4,102.84,25.0,2571
v_LOINRpWGrlw.mp4,146.4,25.0,3660
v_Lou-YFz3kb0.mp4,148.56,25.0,3714
v_loUYsxA2RHg.mp4,86.64,25.0,2166
v_loYCYGQpGRw.mp4,168.72,25.0,4218
